record_id,Vehicle_ID,vehicle_model,fuel_type,transmission_type,engine_size,owner_type,vehicle_age,vehicle_age_group,mileage,odometer_reading,average_annual_mileage,vehicle_usage_category,high_mileage_flag,last_service_date,warranty_expiry_date,days_since_last_service,warranty_status,warranty_remaining_days,service_delay_indicator,service_history,maintenance_frequency,maintenance_history,maintenance_history_score,tire_condition,tire_condition_score,tire_wear_risk,brake_condition,brake_condition_score,brake_wear_risk,battery_status,battery_status_score,engine_stress_ratio,engine_stress_level,reported_issues,accident_history,insurance_premium,fuel_efficiency,vehicle_health_score,vehicle_risk_score,maintenance_priority,predicted_failure_risk,need_maintenance
MREC025494,VEH0021,Bus,Petrol,Manual,800,Second,10,Old (9+ yrs),70475,119319,11931.9,Medium,1,2024-02-27,2026-02-15,1,Active,718,0,8,0.8,Average,1,Worn Out,0,94.8,New,2,29.2,Weak,0,14.91,Medium,5,3,19181,18.15831846,35.0,52.8,Medium,57.7,1
MREC025495,VEH0114,SUV,Petrol,Manual,1000,Second,5,Mid-Life (3-5 yrs),32629,97350,19470.0,Medium,0,2023-12-23,2024-10-05,67,Active,220,0,3,0.6,Poor,0,Worn Out,0,91.2,New,2,21.8,New,2,19.47,High,3,2,29338,10.93994288,48.0,39.9,Low,44.7,1
MREC025496,VEH0039,Car,Diesel,Automatic,2500,Third,5,Mid-Life (3-5 yrs),76723,37419,7483.8,Low,0,2023-11-20,2024-08-19,100,Active,173,0,8,1.6,Poor,0,Good,1,43.6,Worn Out,0,76.0,Weak,0,2.99,Low,3,1,27926,15.45544185,18.0,47.8,Medium,61.5,1
MREC025497,VEH0091,SUV,Diesel,Manual,800,First,1,New (0-2 yrs),58529,77676,77676.0,High,0,2023-04-24,2025-04-20,310,Active,417,1,10,10.0,Good,2,New,2,12.9,Good,1,52.5,New,2,97.1,High,4,2,15876,14.01098921,71.5,43.1,Medium,37.3,1
MREC025498,VEH0143,Truck,Petrol,Manual,1000,Third,5,Mid-Life (3-5 yrs),44283,121876,24375.2,High,1,2023-08-19,2025-04-14,193,Active,411,1,1,0.2,Good,2,Good,1,57.8,Good,1,62.9,New,2,24.38,High,1,3,28927,12.17984063,73.5,45.3,Medium,37.8,0
MREC025499,VEH0021,Bus,Petrol,Automatic,800,Second,6,Aging (6-8 yrs),43740,52399,8733.2,Low,0,2023-04-22,2024-09-29,312,Active,214,1,6,1.0,Good,2,Good,1,46.1,Worn Out,0,73.6,New,2,10.92,Medium,0,0,22808,12.10625951,65.0,43.9,Medium,40.3,1
MREC025500,VEH0093,SUV,Diesel,Automatic,1000,Third,9,Old (9+ yrs),60214,62158,6906.4,Low,0,2023-06-30,2024-06-07,243,Active,100,1,6,0.67,Poor,0,Worn Out,0,85.2,Worn Out,0,88.2,Good,1,6.91,Medium,1,3,23119,10.73862564,23.5,73.2,High,74.5,1
MREC025501,VEH0130,Truck,Diesel,Automatic,2500,First,3,Mid-Life (3-5 yrs),48731,105930,35310.0,High,0,2023-08-04,2025-10-17,208,Active,597,1,8,2.67,Average,1,Good,1,55.1,Worn Out,0,85.2,Good,1,14.12,Medium,5,1,26789,11.02223937,27.5,49.2,Medium,58.5,1
MREC025502,VEH0143,Truck,Petrol,Automatic,1000,Third,7,Aging (6-8 yrs),60441,143784,20540.6,High,1,2023-07-12,2024-08-13,231,Active,167,1,7,1.0,Good,2,Good,1,61.4,Good,1,61.4,Good,1,20.54,High,0,2,14143,18.51966708,70.0,47.8,Medium,40.7,0
MREC025503,VEH0085,Motorcycle,Petrol,Automatic,1500,Second,6,Aging (6-8 yrs),57807,102388,17064.7,Medium,0,2023-08-25,2026-01-05,187,Active,677,1,5,0.83,Average,1,New,2,17.0,New,2,13.6,Weak,0,11.38,Medium,3,0,28150,17.19348502,63.0,35.2,Low,35.9,1
MREC025504,VEH0095,SUV,Diesel,Manual,1500,Second,2,New (0-2 yrs),51702,147673,73836.5,High,1,2023-11-30,2025-03-16,90,Active,382,0,10,5.0,Poor,0,New,2,24.6,New,2,24.1,Good,1,49.22,High,1,1,14503,13.13603299,68.5,24.4,Low,27.2,0
MREC025505,VEH0066,Motorcycle,Diesel,Automatic,1500,Third,8,Aging (6-8 yrs),68973,92143,11517.9,Medium,0,2023-04-05,2026-03-13,329,Active,744,1,8,1.0,Average,1,Worn Out,0,90.3,Worn Out,0,78.9,Weak,0,7.68,Medium,5,0,28035,17.30701,10.0,67.7,High,76.6,1
MREC025506,VEH0055,Car,Petrol,Automatic,1500,First,6,Aging (6-8 yrs),67150,76165,12694.2,Medium,0,2023-06-02,2025-11-21,271,Active,632,1,5,0.83,Poor,0,Good,1,50.1,Worn Out,0,76.8,New,2,8.46,Medium,2,0,22107,11.4197407,37.0,50.6,Medium,55.6,1
MREC025507,VEH0004,Bus,Diesel,Manual,1000,Third,8,Aging (6-8 yrs),40113,145933,18241.6,Medium,1,2023-06-06,2024-07-13,267,Active,136,1,9,1.12,Good,2,New,2,24.3,Worn Out,0,95.0,Good,1,18.24,High,5,2,7920,18.49620867,47.5,60.0,Medium,57.0,1
MREC025508,VEH0089,Motorcycle,Petrol,Automatic,2500,First,4,Mid-Life (3-5 yrs),42873,46771,11692.8,Medium,0,2023-09-27,2026-03-01,154,Active,732,0,4,1.0,Poor,0,New,2,7.7,Worn Out,0,72.8,New,2,4.68,Low,2,0,14029,12.84494563,47.0,35.0,Low,42.2,1
MREC025509,VEH0136,Truck,Electric,Manual,1500,Third,9,Old (9+ yrs),54915,123854,13761.6,Medium,1,2023-09-18,2024-08-22,163,Active,176,0,7,0.78,Good,2,Worn Out,0,95.6,Good,1,58.7,Good,1,9.17,Medium,3,2,17791,19.84322602,48.0,53.7,Medium,53.0,0
MREC025510,VEH0053,Car,Petrol,Automatic,1000,Second,9,Old (9+ yrs),58254,67448,7494.2,Low,0,2023-09-13,2026-02-23,168,Active,726,0,3,0.33,Average,1,New,2,11.2,New,2,8.9,Good,1,7.49,Medium,3,0,10757,19.82463489,70.5,36.2,Low,33.5,1
MREC025511,VEH0088,Motorcycle,Petrol,Manual,2000,First,8,Aging (6-8 yrs),30658,103322,12915.2,Medium,0,2023-08-15,2024-10-31,197,Active,246,1,2,0.25,Good,2,Worn Out,0,92.2,New,2,13.7,New,2,6.46,Medium,0,0,6098,17.23413331,80.0,33.4,Low,28.0,0
MREC025512,VEH0002,Bus,Diesel,Manual,800,Second,8,Aging (6-8 yrs),41654,27406,3425.8,Low,0,2024-01-16,2025-07-06,43,Active,494,0,4,0.5,Good,2,Good,1,41.9,New,2,3.5,Weak,0,4.28,Low,1,0,29551,11.40742872,71.0,25.0,Low,26.6,1
MREC025513,VEH0039,Car,Diesel,Manual,2500,Third,8,Aging (6-8 yrs),43551,134666,16833.2,Medium,1,2023-06-28,2024-05-07,245,Active,69,1,9,1.12,Average,1,Worn Out,0,97.4,Good,1,60.2,Good,1,6.73,Medium,1,2,7942,19.88526492,46.0,58.8,Medium,56.9,1
MREC025514,VEH0063,Motorcycle,Diesel,Manual,1000,First,2,New (0-2 yrs),44111,14872,7436.0,Low,0,2023-05-05,2025-05-05,299,Active,432,1,3,1.5,Average,1,Worn Out,0,77.3,Worn Out,0,81.9,Good,1,7.44,Medium,5,3,15572,16.63296181,17.5,67.9,High,73.7,1
MREC025515,VEH0127,Truck,Diesel,Manual,2000,Second,1,New (0-2 yrs),76413,112483,112483.0,High,0,2023-07-19,2025-01-01,224,Active,308,1,8,8.0,Average,1,New,2,18.7,Worn Out,0,90.5,Good,1,56.24,High,5,2,22086,14.46199354,37.5,48.6,Medium,54.2,1
MREC025516,VEH0107,SUV,Electric,Manual,2000,Third,7,Aging (6-8 yrs),65782,85360,12194.3,Medium,0,2023-08-23,2024-10-20,189,Active,235,1,5,0.71,Average,1,Worn Out,0,89.2,Worn Out,0,82.4,Weak,0,6.1,Medium,3,1,7837,17.35447736,18.0,57.8,Medium,67.5,1
MREC025517,VEH0162,Van,Electric,Manual,800,Second,7,Aging (6-8 yrs),40805,76332,10904.6,Medium,0,2023-09-07,2025-08-19,174,Active,538,0,5,0.71,Good,2,Good,1,50.1,New,2,10.1,Good,1,13.63,Medium,4,0,8000,14.20332482,66.5,34.7,Low,34.2,1
MREC025518,VEH0073,Motorcycle,Electric,Manual,1000,First,4,Mid-Life (3-5 yrs),37321,139631,34907.8,High,1,2023-12-24,2025-11-28,66,Active,639,0,7,1.75,Poor,0,New,2,23.2,Worn Out,0,89.7,Weak,0,34.91,High,4,1,17327,12.59865187,24.0,41.5,Medium,55.3,1
MREC025519,VEH0156,Van,Diesel,Manual,1500,Third,8,Aging (6-8 yrs),46432,57695,7211.9,Low,0,2023-05-21,2025-03-14,283,Active,380,1,8,1.0,Good,2,New,2,9.5,New,2,16.5,New,2,4.81,Low,5,2,28116,19.51161175,80.0,49.8,Medium,37.9,1
MREC025520,VEH0120,SUV,Petrol,Automatic,2500,First,9,Old (9+ yrs),49828,46205,5133.9,Low,0,2023-05-17,2025-09-24,287,Active,574,1,6,0.67,Good,2,New,2,7.6,Good,1,39.4,Weak,0,2.05,Low,0,0,24678,12.15137805,72.5,44.4,Medium,37.6,1
MREC025521,VEH0004,Bus,Diesel,Manual,1000,Second,7,Aging (6-8 yrs),45696,39903,5700.4,Low,0,2023-11-18,2025-02-15,102,Active,353,0,6,0.86,Good,2,Good,1,44.0,Good,1,47.5,Good,1,5.7,Low,3,2,10330,10.62875541,58.0,42.3,Medium,42.2,0
MREC025522,VEH0155,Van,Diesel,Automatic,1500,First,8,Aging (6-8 yrs),75684,83616,10452.0,Medium,0,2024-01-04,2024-06-21,55,Active,114,0,9,1.12,Good,2,Good,1,51.4,Worn Out,0,82.2,Good,1,6.97,Medium,1,1,14952,14.16195318,53.5,37.0,Low,40.8,1
MREC025523,VEH0040,Car,Diesel,Manual,2500,Second,7,Aging (6-8 yrs),48137,141546,20220.9,High,1,2023-11-03,2024-08-16,117,Active,170,0,10,1.43,Good,2,Worn Out,0,98.6,Good,1,61.1,Weak,0,8.09,Medium,0,2,12723,12.31054974,52.5,45.4,Medium,46.2,1
MREC025524,VEH0165,Van,Electric,Manual,1500,Second,5,Mid-Life (3-5 yrs),60799,103173,20634.6,High,0,2024-01-18,2024-12-28,41,Active,304,0,4,0.8,Average,1,Good,1,54.6,New,2,22.6,Weak,0,13.76,Medium,4,2,12950,16.66371764,49.0,37.6,Low,43.0,1
MREC025525,VEH0019,Bus,Electric,Automatic,2500,First,2,New (0-2 yrs),52005,131280,65640.0,High,1,2023-10-10,2024-12-25,141,Active,301,0,9,4.5,Average,1,New,2,21.8,New,2,26.4,Weak,0,26.26,High,3,2,8788,16.91919117,63.0,35.1,Low,35.9,1
MREC025526,VEH0035,Car,Diesel,Automatic,1500,First,7,Aging (6-8 yrs),46001,136182,19454.6,Medium,1,2024-01-26,2024-07-07,33,Active,130,0,3,0.43,Average,1,New,2,22.7,Worn Out,0,84.8,Good,1,12.97,Medium,3,0,9269,13.89509356,45.5,31.6,Low,40.8,1
MREC025527,VEH0002,Bus,Diesel,Manual,800,Third,1,New (0-2 yrs),38858,68142,68142.0,High,0,2024-02-13,2025-10-11,15,Active,591,0,8,8.0,Poor,0,Worn Out,0,86.3,New,2,13.5,Good,1,85.18,High,0,1,25044,12.47782333,52.5,22.7,Low,32.6,0
MREC025528,VEH0040,Car,Diesel,Automatic,2500,Second,3,Mid-Life (3-5 yrs),44454,68127,22709.0,High,0,2023-04-18,2024-12-29,316,Active,305,1,5,1.67,Average,1,Good,1,48.8,Good,1,42.4,Weak,0,9.08,Medium,0,0,22897,17.49734222,52.5,43.5,Medium,45.1,1
MREC025529,VEH0089,Motorcycle,Petrol,Manual,2500,Second,2,New (0-2 yrs),54448,102524,51262.0,High,0,2023-11-24,2024-10-13,96,Active,228,0,4,2.0,Poor,0,Worn Out,0,92.0,Worn Out,0,89.2,New,2,20.5,High,4,2,6707,12.12871769,19.0,47.2,Medium,60.7,1
MREC025530,VEH0151,Van,Diesel,Manual,800,Third,3,Mid-Life (3-5 yrs),53426,42772,14257.3,Medium,0,2023-04-30,2024-09-08,304,Active,193,1,5,1.67,Good,2,Good,1,44.5,Worn Out,0,72.3,New,2,17.82,High,2,0,26973,14.96969711,57.0,41.1,Medium,41.9,1
MREC025531,VEH0053,Car,Petrol,Automatic,1000,Second,2,New (0-2 yrs),32252,27881,13940.5,Medium,0,2024-01-02,2025-09-16,57,Active,566,0,2,1.0,Average,1,Good,1,42.0,Worn Out,0,79.2,Weak,0,13.94,Medium,4,2,17606,12.19719267,24.0,42.5,Medium,55.9,1
MREC025532,VEH0058,Car,Petrol,Automatic,2000,Third,9,Old (9+ yrs),51505,53683,5964.8,Low,0,2023-04-06,2025-05-12,328,Active,439,1,6,0.67,Good,2,Worn Out,0,83.8,New,2,20.4,Good,1,2.98,Low,4,3,9863,18.33207433,56.5,68.0,High,58.2,1
MREC025533,VEH0011,Bus,Electric,Manual,800,Second,8,Aging (6-8 yrs),47292,52249,6531.1,Low,0,2023-05-13,2025-02-22,291,Active,360,1,9,1.12,Good,2,New,2,8.6,Good,1,53.6,Weak,0,8.16,Medium,4,3,12848,13.84813182,56.5,63.6,Medium,55.6,1
MREC025534,VEH0179,Van,Petrol,Manual,2500,Second,10,Old (9+ yrs),54153,82602,8260.2,Low,0,2023-05-23,2024-07-10,281,Active,133,1,10,1.0,Good,2,New,2,13.7,Worn Out,0,82.1,Good,1,3.3,Low,3,1,25457,15.01655274,55.5,56.5,Medium,51.7,1
MREC025535,VEH0154,Van,Diesel,Manual,1000,Third,6,Aging (6-8 yrs),67691,69047,11507.8,Medium,0,2023-12-19,2026-03-06,71,Active,737,0,1,0.17,Good,2,New,2,11.4,Worn Out,0,84.7,Good,1,11.51,Medium,3,2,16717,13.9901934,55.5,39.2,Low,41.3,1
MREC025536,VEH0003,Bus,Diesel,Automatic,1000,Third,7,Aging (6-8 yrs),78318,8068,1152.6,Low,0,2023-09-05,2024-11-30,176,Active,276,0,3,0.43,Good,2,Good,1,38.7,New,2,5.4,New,2,1.15,Low,5,1,12292,19.59583699,70.0,38.6,Low,35.2,1
MREC025537,VEH0004,Bus,Diesel,Manual,1000,Third,10,Old (9+ yrs),67709,92096,9209.6,Low,0,2023-04-26,2025-07-16,308,Active,504,1,9,0.9,Average,1,Worn Out,0,90.3,New,2,21.1,Weak,0,9.21,Medium,5,2,9653,13.60496907,35.0,70.7,High,68.4,1
MREC025538,VEH0052,Car,Petrol,Manual,800,First,2,New (0-2 yrs),30264,17634,8817.0,Low,0,2023-04-01,2024-08-19,333,Active,173,1,3,1.5,Poor,0,Good,1,40.3,Good,1,44.5,Good,1,11.02,Medium,2,2,14197,11.67530558,42.0,56.8,Medium,57.3,1
MREC025539,VEH0067,Motorcycle,Diesel,Automatic,2000,Second,3,Mid-Life (3-5 yrs),61069,138822,46274.0,High,1,2023-06-13,2024-09-23,260,Active,208,1,7,2.33,Average,1,New,2,23.1,Good,1,60.7,New,2,23.14,High,1,2,25209,18.38543382,73.5,42.0,Medium,35.8,0
MREC025540,VEH0094,SUV,Diesel,Manual,1000,First,1,New (0-2 yrs),48679,42101,42101.0,High,0,2023-05-23,2025-12-14,281,Active,655,1,6,6.0,Poor,0,Worn Out,0,81.9,New,2,5.5,Weak,0,42.1,High,1,0,16945,12.67357388,41.0,41.6,Medium,48.6,1
MREC025541,VEH0157,Van,Diesel,Automatic,2000,First,1,New (0-2 yrs),40785,99617,99617.0,High,0,2023-06-17,2024-08-17,256,Active,171,1,4,4.0,Poor,0,Worn Out,0,91.5,Worn Out,0,93.3,New,2,49.81,High,5,3,18853,10.97822462,15.0,63.8,Medium,72.3,1
MREC025542,VEH0002,Bus,Diesel,Manual,800,Second,5,Mid-Life (3-5 yrs),33082,127950,25590.0,High,1,2023-07-09,2025-10-25,234,Active,605,1,8,1.6,Average,1,Good,1,58.8,Good,1,63.7,New,2,31.99,High,4,3,18373,13.41687146,51.5,56.1,Medium,53.1,1
MREC025543,VEH0128,Truck,Diesel,Automatic,2000,First,10,Old (9+ yrs),44851,13302,1330.2,Low,0,2023-09-24,2025-09-26,157,Active,576,0,3,0.3,Poor,0,Worn Out,0,77.1,Worn Out,0,81.7,New,2,0.67,Low,4,3,23988,18.97714127,19.0,70.1,High,74.5,1
MREC025544,VEH0106,SUV,Electric,Manual,1500,Second,2,New (0-2 yrs),71449,136590,68295.0,High,1,2023-09-26,2024-06-29,155,Active,122,0,10,5.0,Poor,0,Good,1,60.2,Worn Out,0,98.2,Weak,0,45.53,High,3,3,7667,17.60521646,18.0,56.9,Medium,66.9,1
MREC025545,VEH0036,Car,Diesel,Automatic,1500,Third,8,Aging (6-8 yrs),58245,136808,17101.0,Medium,1,2023-07-30,2025-01-13,213,Active,320,1,1,0.12,Poor,0,New,2,22.8,New,2,18.2,New,2,11.4,Medium,4,0,18778,12.60769016,64.0,40.2,Medium,38.5,1
MREC025546,VEH0008,Bus,Diesel,Manual,2000,Second,4,Mid-Life (3-5 yrs),44706,43482,10870.5,Medium,0,2023-07-20,2025-03-19,223,Active,385,1,10,2.5,Good,2,Worn Out,0,82.1,Worn Out,0,85.7,Weak,0,5.44,Low,3,3,6204,10.94250902,28.0,61.8,Medium,65.9,1
MREC025547,VEH0146,Truck,Petrol,Automatic,1500,Second,2,New (0-2 yrs),68987,89293,44646.5,High,0,2023-10-01,2025-09-23,150,Active,573,0,2,1.0,Good,2,Good,1,52.3,New,2,20.8,Weak,0,29.76,High,0,2,22631,10.83871875,75.0,31.6,Low,29.0,1
MREC025548,VEH0100,SUV,Diesel,Manual,2500,First,9,Old (9+ yrs),60728,146519,16279.9,Medium,1,2023-06-21,2024-12-03,252,Active,279,1,8,0.89,Average,1,Good,1,61.9,Worn Out,0,99.6,Weak,0,6.51,Medium,5,3,22485,17.82066906,20.0,75.1,High,77.1,1
MREC025549,VEH0071,Motorcycle,Electric,Manual,800,First,1,New (0-2 yrs),74251,89470,89470.0,High,0,2023-12-17,2026-01-12,73,Active,684,0,5,5.0,Poor,0,New,2,14.8,Worn Out,0,83.0,Weak,0,111.84,High,3,1,19562,14.63760925,28.0,35.6,Low,50.2,1
MREC025550,VEH0158,Van,Diesel,Automatic,2000,First,3,Mid-Life (3-5 yrs),71806,73796,24598.7,High,0,2024-02-16,2024-12-13,12,Active,289,0,10,3.33,Poor,0,Worn Out,0,87.2,Worn Out,0,89.8,New,2,12.3,Medium,1,3,24552,13.1283776,31.0,43.4,Medium,53.6,1
MREC025551,VEH0106,SUV,Electric,Automatic,1500,Third,7,Aging (6-8 yrs),42513,132717,18959.6,Medium,1,2023-06-09,2025-05-07,264,Active,434,1,3,0.43,Good,2,Good,1,59.6,New,2,22.1,New,2,12.64,Medium,1,1,13536,12.5979687,86.0,39.6,Low,29.4,0
MREC025552,VEH0146,Truck,Petrol,Manual,1500,First,7,Aging (6-8 yrs),34285,147108,21015.4,High,1,2023-10-05,2025-07-24,146,Active,512,0,7,1.0,Good,2,Good,1,62.0,Worn Out,0,95.2,Good,1,14.01,Medium,0,2,7073,13.2140814,57.5,45.8,Medium,44.5,1
MREC025553,VEH0022,Bus,Petrol,Manual,800,First,1,New (0-2 yrs),53992,31888,31888.0,High,0,2023-09-12,2024-07-29,169,Active,152,0,9,9.0,Poor,0,Good,1,42.7,New,2,4.1,New,2,39.86,High,3,0,24488,14.82888353,58.0,27.3,Low,33.2,1
MREC025554,VEH0169,Van,Electric,Automatic,2500,Third,8,Aging (6-8 yrs),58523,78581,9822.6,Medium,0,2023-07-05,2025-12-12,238,Active,653,1,4,0.5,Poor,0,Good,1,50.5,New,2,23.8,Good,1,3.93,Low,5,3,28667,11.64264146,42.5,64.5,Medium,61.7,1
MREC025555,VEH0156,Van,Diesel,Automatic,1500,First,3,Mid-Life (3-5 yrs),53252,109185,36395.0,High,0,2024-01-17,2025-10-31,42,Active,611,0,3,1.0,Average,1,New,2,18.2,Good,1,61.2,Weak,0,24.26,High,2,3,13973,11.57680154,54.5,37.4,Low,40.6,1
MREC025556,VEH0098,SUV,Diesel,Automatic,2000,Second,8,Aging (6-8 yrs),48590,82386,10298.2,Medium,0,2023-05-16,2025-10-15,288,Active,595,1,5,0.62,Poor,0,Worn Out,0,88.6,Worn Out,0,90.9,New,2,5.15,Low,2,3,28671,15.13643038,27.0,73.7,High,73.4,1
MREC025557,VEH0092,SUV,Diesel,Automatic,800,Second,4,Mid-Life (3-5 yrs),32294,21895,5473.8,Low,0,2023-07-29,2025-09-14,214,Active,564,1,6,1.5,Poor,0,Worn Out,0,78.5,New,2,7.2,Good,1,6.84,Medium,4,1,6560,17.49002467,36.5,48.2,Medium,54.3,1
MREC025558,VEH0110,SUV,Electric,Automatic,2500,Second,9,Old (9+ yrs),46573,87156,9684.0,Medium,0,2024-02-10,2025-07-21,18,Active,509,0,4,0.44,Poor,0,New,2,14.4,Worn Out,0,91.6,New,2,3.87,Low,5,3,19550,11.46156422,35.0,52.4,Medium,57.4,1
MREC025559,VEH0142,Truck,Petrol,Manual,800,Third,10,Old (9+ yrs),64421,117860,11786.0,Medium,1,2023-10-29,2025-03-10,122,Active,376,0,5,0.5,Average,1,Good,1,57.1,Good,1,62.4,Good,1,14.73,Medium,2,3,26110,10.45756097,52.0,55.9,Medium,52.7,0
MREC025560,VEH0071,Motorcycle,Electric,Automatic,800,Third,5,Mid-Life (3-5 yrs),54504,127460,25492.0,High,1,2024-02-03,2025-10-24,25,Active,604,0,9,1.8,Average,1,Worn Out,0,96.2,New,2,21.4,New,2,31.86,High,2,1,24438,15.04499642,62.0,26.8,Low,31.3,0
MREC025561,VEH0122,Truck,Diesel,Manual,800,Second,4,Mid-Life (3-5 yrs),54276,121293,30323.2,High,1,2023-07-16,2025-12-13,227,Active,654,1,10,2.5,Good,2,Good,1,57.7,Good,1,58.4,Good,1,37.9,High,3,2,14820,10.29025998,58.0,46.6,Medium,44.8,1
MREC025562,VEH0011,Bus,Electric,Automatic,800,First,2,New (0-2 yrs),43364,111607,55803.5,High,0,2023-10-23,2026-03-07,128,Active,738,0,3,1.5,Poor,0,Worn Out,0,93.5,Good,1,48.2,Good,1,69.75,High,2,0,22528,13.3427671,32.0,35.0,Low,48.2,1
MREC025563,VEH0012,Bus,Electric,Automatic,800,Second,2,New (0-2 yrs),40709,68479,34239.5,High,0,2023-11-06,2024-08-29,114,Active,183,0,5,2.5,Good,2,New,2,11.3,New,2,18.0,Weak,0,42.8,High,5,2,17882,15.25020716,65.0,32.4,Low,33.4,1
MREC025564,VEH0152,Van,Diesel,Automatic,800,Second,10,Old (9+ yrs),46866,65659,6565.9,Low,0,2023-04-28,2025-06-19,306,Active,477,1,9,0.9,Average,1,New,2,10.8,New,2,17.6,Good,1,8.21,Medium,5,2,13922,17.98945422,62.5,61.0,Medium,51.6,1
MREC025565,VEH0085,Motorcycle,Petrol,Automatic,1500,First,2,New (0-2 yrs),68259,149894,74947.0,High,1,2023-12-06,2026-01-20,84,Active,692,0,3,1.5,Poor,0,Good,1,62.5,Worn Out,0,86.7,Good,1,49.96,High,2,0,26884,19.32990386,29.5,32.6,Low,47.8,1
MREC025566,VEH0143,Truck,Petrol,Automatic,1000,First,2,New (0-2 yrs),56151,47474,23737.0,High,0,2023-09-14,2024-05-17,167,Active,79,0,5,2.5,Poor,0,New,2,7.8,Worn Out,0,72.9,Good,1,23.74,High,5,0,25339,10.00547313,27.5,39.5,Low,52.7,1
MREC025567,VEH0053,Car,Petrol,Automatic,1000,Third,8,Aging (6-8 yrs),76272,55903,6987.9,Low,0,2023-12-11,2025-06-22,79,Active,480,0,1,0.12,Good,2,Worn Out,0,84.2,Good,1,54.0,Weak,0,6.99,Medium,4,3,18609,12.9558021,36.5,54.8,Medium,58.3,1
MREC025568,VEH0025,Bus,Petrol,Automatic,1500,First,4,Mid-Life (3-5 yrs),53520,96765,24191.2,High,0,2023-05-20,2025-11-14,284,Active,625,1,2,0.5,Poor,0,Good,1,53.6,New,2,17.3,Good,1,16.13,High,2,1,15180,11.50920714,54.5,47.1,Medium,46.5,1
MREC025569,VEH0150,Truck,Petrol,Automatic,2500,Third,5,Mid-Life (3-5 yrs),79278,56741,11348.2,Medium,0,2023-04-21,2025-08-04,313,Active,523,1,1,0.2,Good,2,New,2,9.4,Worn Out,0,83.1,Weak,0,4.54,Low,2,2,29534,15.12970831,52.0,56.8,Medium,53.3,1
MREC025570,VEH0015,Bus,Electric,Manual,1500,First,2,New (0-2 yrs),79747,82652,41326.0,High,0,2024-02-17,2025-10-17,11,Active,597,0,3,1.5,Poor,0,Worn Out,0,88.7,Good,1,53.2,Weak,0,27.55,High,4,2,28864,18.6357716,16.5,41.7,Medium,58.4,1
MREC025571,VEH0067,Motorcycle,Diesel,Manual,2000,Second,9,Old (9+ yrs),60788,97904,10878.2,Medium,0,2023-11-23,2026-03-06,97,Active,737,0,7,0.78,Good,2,New,2,16.2,Good,1,55.2,New,2,5.44,Low,5,2,25957,17.02286318,67.5,42.0,Medium,38.2,1
MREC025572,VEH0154,Van,Diesel,Automatic,1000,Third,10,Old (9+ yrs),58009,44539,4453.9,Low,0,2023-12-24,2026-03-26,66,Active,757,0,4,0.4,Poor,0,New,2,7.3,Worn Out,0,85.9,New,2,4.45,Low,0,3,11322,16.05311846,55.0,50.7,Medium,48.4,1
MREC025573,VEH0095,SUV,Diesel,Automatic,1500,First,4,Mid-Life (3-5 yrs),50432,133595,33398.8,High,1,2023-11-29,2024-09-22,91,Active,207,0,4,1.0,Good,2,New,2,22.2,New,2,31.1,New,2,22.27,High,5,3,6023,16.35792359,80.0,33.8,Low,28.3,1
MREC025574,VEH0161,Van,Electric,Manual,800,First,3,Mid-Life (3-5 yrs),75174,55364,18454.7,Medium,0,2023-09-10,2025-09-02,171,Active,552,0,5,1.67,Poor,0,New,2,9.1,Worn Out,0,82.9,New,2,23.07,High,2,2,9403,10.80949284,47.0,44.6,Medium,48.0,1
MREC025575,VEH0113,SUV,Petrol,Automatic,1000,Second,9,Old (9+ yrs),75249,78112,8679.1,Low,0,2023-05-17,2025-12-16,287,Active,657,1,8,0.89,Poor,0,Good,1,50.4,Good,1,48.1,Weak,0,8.68,Medium,1,1,5560,13.73616619,38.5,61.3,Medium,61.4,1
MREC025576,VEH0123,Truck,Diesel,Manual,1000,Third,1,New (0-2 yrs),36946,48922,48922.0,High,0,2023-06-30,2024-06-16,243,Active,109,1,8,8.0,Good,2,Worn Out,0,83.0,Worn Out,0,77.6,Good,1,48.92,High,4,1,7359,17.36162427,31.5,47.1,Medium,55.7,1
MREC025577,VEH0087,Motorcycle,Petrol,Automatic,2000,Second,7,Aging (6-8 yrs),59773,65744,9392.0,Medium,0,2024-02-26,2026-01-23,2,Active,695,0,2,0.29,Good,2,Worn Out,0,85.9,Worn Out,0,79.8,Weak,0,4.7,Low,1,1,29344,10.73964395,36.0,37.6,Low,48.2,1
MREC025578,VEH0166,Van,Electric,Manual,1500,Second,8,Aging (6-8 yrs),64401,28614,3576.8,Low,0,2024-01-14,2025-05-08,45,Active,435,0,2,0.25,Good,2,New,2,4.6,New,2,3.7,Good,1,2.38,Low,4,0,25181,16.69826258,76.5,23.2,Low,23.3,1
MREC025579,VEH0173,Van,Petrol,Automatic,1000,Third,10,Old (9+ yrs),38908,116933,11693.3,Medium,1,2023-05-26,2024-07-17,278,Active,140,1,6,0.6,Good,2,Good,1,57.0,Good,1,62.2,New,2,11.69,Medium,4,3,23047,17.48308923,61.5,64.2,Medium,53.9,1
MREC025580,VEH0154,Van,Diesel,Automatic,1000,First,4,Mid-Life (3-5 yrs),53678,31903,7975.8,Low,0,2023-08-19,2025-02-28,193,Active,366,1,9,2.25,Average,1,Worn Out,0,80.2,Worn Out,0,75.3,New,2,7.98,Medium,2,1,15050,11.4806414,37.0,46.4,Medium,53.0,1
