OBD_Code,Description,Category,Severity,Fault_Description,Work_Required,Severity_Level,Primary_System
P1494,SPCUT Solenoid Circuit Malfunction,Manufacturer-Specific,Medium,SPCUT Solenoid Circuit Malfunction,Consult manufacturer service documentation for this proprietary code; inspect the specific system or component referenced in the fault description.,2,Manufacturer-Specific
P1516,IMRC Input Error (Bank 1),Manufacturer-Specific,Medium,IMRC Input Error (Bank 1),Consult manufacturer service documentation for this proprietary code; inspect the specific system or component referenced in the fault description.,2,Manufacturer-Specific
P1682,Metering Oil Pump Malfunction,Manufacturer-Specific,Medium,Metering Oil Pump Malfunction,Consult manufacturer service documentation for this proprietary code; inspect the specific system or component referenced in the fault description.,2,Manufacturer-Specific
P1684,Metering Oil Pump Position Sensor Circuit Malfunction,Manufacturer-Specific,Medium,Metering Oil Pump Position Sensor Circuit Malfunction,Consult manufacturer service documentation for this proprietary code; inspect the specific system or component referenced in the fault description.,2,Manufacturer-Specific
P1800,Transmission Clutch Interlock Safety Switch Circuit Failure,Manufacturer-Specific,Medium,Transmission Clutch Interlock Safety Switch Circuit Failure,Consult manufacturer service documentation for this proprietary code; inspect the specific system or component referenced in the fault description.,2,Manufacturer-Specific
P1870,Transmission Component Slipping/ Transmission Mechanical Transfer Case 4x4 Switch Circuit Failure,Manufacturer-Specific,Medium,Transmission Component Slipping/ Transmission Mechanical Transfer Case 4x4 Switch Circuit Failure,Consult manufacturer service documentation for this proprietary code; inspect the specific system or component referenced in the fault description.,2,Manufacturer-Specific
P1911,VFS B Pressure Output Failed Low,Manufacturer-Specific,Medium,VFS B Pressure Output Failed Low,Consult manufacturer service documentation for this proprietary code; inspect the specific system or component referenced in the fault description.,2,Manufacturer-Specific
P2000,NOx Adsorber Efficiency Below Threshold Bank 1,Fuel and Air Metering,Medium,NOx Adsorber Efficiency Below Threshold Bank 1,"Inspect fuel delivery, air metering sensors (MAF/MAP), and related wiring; test with a scan tool and repair or replace the faulty sensor, injector, or circuit.",2,Fuel and Air Metering
P2001,NOx Adsorber Efficiency Below Threshold Bank 2,Fuel and Air Metering,Medium,NOx Adsorber Efficiency Below Threshold Bank 2,"Inspect fuel delivery, air metering sensors (MAF/MAP), and related wiring; test with a scan tool and repair or replace the faulty sensor, injector, or circuit.",2,Fuel and Air Metering
P2002,Particulate Filter Efficiency Below Threshold Bank 1,Fuel and Air Metering,Medium,Particulate Filter Efficiency Below Threshold Bank 1,"Inspect fuel delivery, air metering sensors (MAF/MAP), and related wiring; test with a scan tool and repair or replace the faulty sensor, injector, or circuit.",2,Fuel and Air Metering
P2003,Particulate Filter Efficiency Below Threshold Bank 2,Fuel and Air Metering,Medium,Particulate Filter Efficiency Below Threshold Bank 2,"Inspect fuel delivery, air metering sensors (MAF/MAP), and related wiring; test with a scan tool and repair or replace the faulty sensor, injector, or circuit.",2,Fuel and Air Metering
P2004,Intake Manifold Runner Control Stuck Open Bank 1,Fuel and Air Metering,High,Intake Manifold Runner Control Stuck Open Bank 1,"Inspect fuel delivery, air metering sensors (MAF/MAP), and related wiring; test with a scan tool and repair or replace the faulty sensor, injector, or circuit.",3,Fuel and Air Metering
P2005,Intake Manifold Runner Control Stuck Open Bank 2,Fuel and Air Metering,High,Intake Manifold Runner Control Stuck Open Bank 2,"Inspect fuel delivery, air metering sensors (MAF/MAP), and related wiring; test with a scan tool and repair or replace the faulty sensor, injector, or circuit.",3,Fuel and Air Metering
P2006,Intake Manifold Runner Control Stuck Closed Bank 1,Fuel and Air Metering,High,Intake Manifold Runner Control Stuck Closed Bank 1,"Inspect fuel delivery, air metering sensors (MAF/MAP), and related wiring; test with a scan tool and repair or replace the faulty sensor, injector, or circuit.",3,Fuel and Air Metering
P2007,Intake Manifold Runner Control Stuck Closed Bank 2,Fuel and Air Metering,High,Intake Manifold Runner Control Stuck Closed Bank 2,"Inspect fuel delivery, air metering sensors (MAF/MAP), and related wiring; test with a scan tool and repair or replace the faulty sensor, injector, or circuit.",3,Fuel and Air Metering
P2008,Intake Manifold Runner Control Circuit/Open Bank 1,Fuel and Air Metering,Medium,Intake Manifold Runner Control Circuit/Open Bank 1,"Inspect fuel delivery, air metering sensors (MAF/MAP), and related wiring; test with a scan tool and repair or replace the faulty sensor, injector, or circuit.",2,Fuel and Air Metering
P2009,Intake Manifold Runner Control Circuit Low Bank 1,Fuel and Air Metering,Medium,Intake Manifold Runner Control Circuit Low Bank 1,"Inspect fuel delivery, air metering sensors (MAF/MAP), and related wiring; test with a scan tool and repair or replace the faulty sensor, injector, or circuit.",2,Fuel and Air Metering
P200A,Intake Manifold Runner Performance Bank 1,Fuel and Air Metering,Medium,Intake Manifold Runner Performance Bank 1,"Inspect fuel delivery, air metering sensors (MAF/MAP), and related wiring; test with a scan tool and repair or replace the faulty sensor, injector, or circuit.",2,Fuel and Air Metering
P200B,Intake Manifold Runner Performance Bank 2,Fuel and Air Metering,Medium,Intake Manifold Runner Performance Bank 2,"Inspect fuel delivery, air metering sensors (MAF/MAP), and related wiring; test with a scan tool and repair or replace the faulty sensor, injector, or circuit.",2,Fuel and Air Metering
P200C,Particulate Filter Over Temperature Bank 1,Fuel and Air Metering,High,Particulate Filter Over Temperature Bank 1,"Inspect fuel delivery, air metering sensors (MAF/MAP), and related wiring; test with a scan tool and repair or replace the faulty sensor, injector, or circuit.",3,Fuel and Air Metering
P200D,Particulate Filter Over Temperature Bank 2,Fuel and Air Metering,High,Particulate Filter Over Temperature Bank 2,"Inspect fuel delivery, air metering sensors (MAF/MAP), and related wiring; test with a scan tool and repair or replace the faulty sensor, injector, or circuit.",3,Fuel and Air Metering
P200E,Catalyst System Over Temperature Bank 1,Fuel and Air Metering,High,Catalyst System Over Temperature Bank 1,"Inspect fuel delivery, air metering sensors (MAF/MAP), and related wiring; test with a scan tool and repair or replace the faulty sensor, injector, or circuit.",3,Fuel and Air Metering
P200F,Catalyst System Over Temperature Bank 2,Fuel and Air Metering,High,Catalyst System Over Temperature Bank 2,"Inspect fuel delivery, air metering sensors (MAF/MAP), and related wiring; test with a scan tool and repair or replace the faulty sensor, injector, or circuit.",3,Fuel and Air Metering
P2010,Intake Manifold Runner Control Circuit High Bank 1,Fuel and Air Metering,Medium,Intake Manifold Runner Control Circuit High Bank 1,"Inspect fuel delivery, air metering sensors (MAF/MAP), and related wiring; test with a scan tool and repair or replace the faulty sensor, injector, or circuit.",2,Fuel and Air Metering
P2011,Intake Manifold Runner Control Circuit/Open Bank 2,Fuel and Air Metering,Medium,Intake Manifold Runner Control Circuit/Open Bank 2,"Inspect fuel delivery, air metering sensors (MAF/MAP), and related wiring; test with a scan tool and repair or replace the faulty sensor, injector, or circuit.",2,Fuel and Air Metering
P2012,Intake Manifold Runner Control Circuit Low Bank 2,Fuel and Air Metering,Medium,Intake Manifold Runner Control Circuit Low Bank 2,"Inspect fuel delivery, air metering sensors (MAF/MAP), and related wiring; test with a scan tool and repair or replace the faulty sensor, injector, or circuit.",2,Fuel and Air Metering
P2013,Intake Manifold Runner Control Circuit High Bank 2,Fuel and Air Metering,Medium,Intake Manifold Runner Control Circuit High Bank 2,"Inspect fuel delivery, air metering sensors (MAF/MAP), and related wiring; test with a scan tool and repair or replace the faulty sensor, injector, or circuit.",2,Fuel and Air Metering
P2014,Intake Manifold Runner Position Sensor/Switch Circuit Bank 1,Fuel and Air Metering,Medium,Intake Manifold Runner Position Sensor/Switch Circuit Bank 1,"Inspect fuel delivery, air metering sensors (MAF/MAP), and related wiring; test with a scan tool and repair or replace the faulty sensor, injector, or circuit.",2,Fuel and Air Metering
P2015,Intake Manifold Runner Position Sensor/Switch Circuit Range/Performance Bank 1,Fuel and Air Metering,Medium,Intake Manifold Runner Position Sensor/Switch Circuit Range/Performance Bank 1,"Inspect fuel delivery, air metering sensors (MAF/MAP), and related wiring; test with a scan tool and repair or replace the faulty sensor, injector, or circuit.",2,Fuel and Air Metering
P2016,Intake Manifold Runner Position Sensor/Switch Circuit Low Bank 1,Fuel and Air Metering,Medium,Intake Manifold Runner Position Sensor/Switch Circuit Low Bank 1,"Inspect fuel delivery, air metering sensors (MAF/MAP), and related wiring; test with a scan tool and repair or replace the faulty sensor, injector, or circuit.",2,Fuel and Air Metering
P2017,Intake Manifold Runner Position Sensor/Switch Circuit High Bank 1,Fuel and Air Metering,Medium,Intake Manifold Runner Position Sensor/Switch Circuit High Bank 1,"Inspect fuel delivery, air metering sensors (MAF/MAP), and related wiring; test with a scan tool and repair or replace the faulty sensor, injector, or circuit.",2,Fuel and Air Metering
P2018,Intake Manifold Runner Position Sensor/Switch Circuit Intermittent Bank 1,Fuel and Air Metering,Medium,Intake Manifold Runner Position Sensor/Switch Circuit Intermittent Bank 1,"Inspect fuel delivery, air metering sensors (MAF/MAP), and related wiring; test with a scan tool and repair or replace the faulty sensor, injector, or circuit.",2,Fuel and Air Metering
P2019,Intake Manifold Runner Position Sensor/Switch Circuit Bank 2,Fuel and Air Metering,Medium,Intake Manifold Runner Position Sensor/Switch Circuit Bank 2,"Inspect fuel delivery, air metering sensors (MAF/MAP), and related wiring; test with a scan tool and repair or replace the faulty sensor, injector, or circuit.",2,Fuel and Air Metering
P201A,Reductant Injection Valve Circuit Range/Performance Bank 2 Unit 1,Fuel and Air Metering,Medium,Reductant Injection Valve Circuit Range/Performance Bank 2 Unit 1,"Inspect fuel delivery, air metering sensors (MAF/MAP), and related wiring; test with a scan tool and repair or replace the faulty sensor, injector, or circuit.",2,Fuel and Air Metering
P201B,Intake Manifold Runner Control Actuator Supply Voltage Low Bank 1,Fuel and Air Metering,High,Intake Manifold Runner Control Actuator Supply Voltage Low Bank 1,"Inspect fuel delivery, air metering sensors (MAF/MAP), and related wiring; test with a scan tool and repair or replace the faulty sensor, injector, or circuit.",3,Fuel and Air Metering
P201C,Intake Manifold Runner Control Actuator Supply Voltage Low Bank 2,Fuel and Air Metering,High,Intake Manifold Runner Control Actuator Supply Voltage Low Bank 2,"Inspect fuel delivery, air metering sensors (MAF/MAP), and related wiring; test with a scan tool and repair or replace the faulty sensor, injector, or circuit.",3,Fuel and Air Metering
P201D,Intake Manifold Runner Control Actuator Internal Performance Bank 1,Fuel and Air Metering,Medium,Intake Manifold Runner Control Actuator Internal Performance Bank 1,"Inspect fuel delivery, air metering sensors (MAF/MAP), and related wiring; test with a scan tool and repair or replace the faulty sensor, injector, or circuit.",2,Fuel and Air Metering
P201E,Intake Manifold Runner Control Actuator Internal Performance Bank 2,Fuel and Air Metering,Medium,Intake Manifold Runner Control Actuator Internal Performance Bank 2,"Inspect fuel delivery, air metering sensors (MAF/MAP), and related wiring; test with a scan tool and repair or replace the faulty sensor, injector, or circuit.",2,Fuel and Air Metering
P201F,Reductant Pump A Stuck On,Fuel and Air Metering,High,Reductant Pump A Stuck On,"Inspect fuel delivery, air metering sensors (MAF/MAP), and related wiring; test with a scan tool and repair or replace the faulty sensor, injector, or circuit.",3,Fuel and Air Metering
P2020,Intake Manifold Runner Position Sensor/Switch Circuit Range/Performance Bank 2,Fuel and Air Metering,Medium,Intake Manifold Runner Position Sensor/Switch Circuit Range/Performance Bank 2,"Inspect fuel delivery, air metering sensors (MAF/MAP), and related wiring; test with a scan tool and repair or replace the faulty sensor, injector, or circuit.",2,Fuel and Air Metering
